Location,Name,People_reached,Posts_edited,Upvotes,answer_votes,downvotes,helpful_tags,question_vote,this_month,user_id,votes_cast
Not Available,pesco27,49,0,,,,0,,,21898201.0,0
Not Available,user22586475,10,0,,,,0,,,22586475.0,0
Not Available,Makaveli Melly,39,0,,,,0,,,20033861.0,0
"Oslo, Norway",Anders Rabo Thorbeck,964k,6,,,,0,,,854151.0,"1,197"
Not Available,Nithya Sri RK,47,0,,,,0,,,23350388.0,0
Not Available,Paul,2k,0,,,,0,,,17559507.0,8
Not Available,Bohdan,253,0,,,,0,,,21173825.0,0
Noida,Dazel Mann,7k,1,,,,0,,,7604157.0,0
Not Available,Grid,90,0,,,,0,,,16268075.0,0
Iran,Mostafa,31k,0,,,,0,,,14586255.0,2
Not Available,Ville Miekk-oja,2.9m,0,,,,5,,,4662347.0,260
Not Available,user3362751,1k,0,,,,0,,,3362751.0,0
"Bangalore, India",Priyanka Mishra,988k,0,,,,0,,,38038.0,656
Not Available,Dib,3k,0,,,,0,,,2202493.0,6
Not Available,user14459580,24k,0,,,,0,,,14459580.0,43
Not Available,jereesh thomas,18k,0,,,,0,,,4272111.0,1
Not Available,AndreaCostanzo1,159k,7,,,,3,,,14106548.0,287
"Hoorn, Netherlands",Jeffrey Roosendaal,2.3m,80,,,,10,,,1803156.0,"2,363"
Not Available,Burak Kaynar,36,0,,,,0,,,23350275.0,0
Not Available,Richard,7.8m,4,,,,0,,,194000.0,435
"Berlin, Germany",Antoine Gallix,47k,0,,,,3,,,2989089.0,466
"San Francisco, CA, United States",Mabel Oza,51k,0,,,,0,,,3886357.0,85
Not Available,kos,286,0,,,,0,,,15615765.0,0
Not Available,Fila,24,0,,,,0,,,21882838.0,0
"Minsk, Беларусь",dondublon,74k,0,,,,0,,,808740.0,254
Not Available,izaac mendes,78k,0,,,,0,,,12691814.0,5
Germany,der2te,2k,0,,,,0,,,10624295.0,0
Not Available,Maria K,44,0,,,,0,,,23325623.0,0
Not Available,FroggerProgger,243,0,,,,0,,,21791314.0,0
"Bauru, State of São Paulo, Brazil",Felipe Rodrigues,4k,0,,,,0,,,13887422.0,1
Not Available,Rayen,75,0,,,,0,,,23349898.0,0
Vietnam,Blind,11k,0,,,,0,,,6265481.0,6
"Scotland, UK",Naomi S,3k,0,,,,0,,,4478361.0,18
Not Available,TDeramus,2k,0,,,,0,,,15317213.0,16
Not Available,mutableVoid,42k,3,,,,38,,,12769783.0,"1,761"
Not Available,Markus Nölker,32,0,,,,0,,,23349313.0,0
Not Available,Vivekh,959k,3,,,,0,,,552236.0,431
Not Available,WKMarwat,58,0,,,,0,,,20655982.0,0
"Islamabad, Pakistan",Naveed Ul Islam,10k,0,,,,0,,,7094950.0,20
Not Available,enn_kh,19,0,,,,0,,,22613794.0,0
Israel,benams,424k,6,,,,4,,,871354.0,200
Not Available,Brian,66,0,,,,0,,,23007759.0,0
Not Available,Syed Usama Amer,644,0,,,,0,,,11244428.0,0
Not Available,Violetta,33k,0,,,,0,,,13459947.0,16
Not Available,shreyank6189,26,0,,,,0,,,22751500.0,0
Texas,Craig,252k,0,,,,0,,,257150.0,47
Not Available,zazvorniki,979k,9,,,,18,,,2009722.0,395
Not Available,Harald,23,0,,,,0,,,8574452.0,8
Not Available,HAM,21,0,,,,0,,,23349905.0,0
Not Available,arash rajabi,1k,0,,,,0,,,22071492.0,0
Not Available,denislav danov,53,0,,,,0,,,23337075.0,0
Not Available,pensee,21k,0,,,,0,,,14731030.0,3
"Cincinnati, OH",Ryan Anderson,215k,0,,,,0,,,534254.0,44
Not Available,bchyou,330,0,,,,0,,,21651511.0,1
Not Available,user3625354,6k,0,,,,0,,,3625354.0,0
Not Available,Sebastian Riemer,8k,0,,,,0,,,12160434.0,49
Not Available,Baradé,69k,0,,,,0,,,1221159.0,720
Not Available,Roterun,346,0,,,,0,,,23167203.0,0
Not Available,Seto,4k,0,,,,0,,,7861007.0,1
chennai,Rajkumar Palani,227k,1,,,,0,,,983347.0,14
Not Available,Kalpit Narvekar,10k,0,,,,0,,,11863365.0,0
"Ahmedabad, Gujarat, India",Vijay Prajapati,168k,0,,,,0,,,9315098.0,62
Not Available,J. Doe,25k,0,,,,0,,,10298980.0,0
Not Available,yoganathan k,18k,0,,,,0,,,4407874.0,19
"Dublin, Ireland",Mihai Todor,1.4m,14,,,,21,,,1174378.0,"3,006"
"Colombo, Sri Lanka",KasunKP,77k,0,,,,0,,,754218.0,9
Not Available,Sabin Levesque,17,0,,,,0,,,7789490.0,0
Not Available,Jimmy_Neutron,29,0,,,,0,,,21294196.0,0
Not Available,Miss Skooter,16k,84,,,,178,,,13927534.0,329
Not Available,Yeo Bryan,61k,0,,,,0,,,9574351.0,22
Amsterdam,Rudziankoŭ,2.1m,15,,,,6,,,3014866.0,"1,601"
Not Available,user2891462,218k,10,,,,4,,,2891462.0,616
Not Available,Ukyoi,2k,0,,,,0,,,4232278.0,0
"Madrid, Spain",Pablo,521,0,,,,0,,,19435456.0,1
Not Available,manjosh,55k,0,,,,0,,,6571471.0,45
Indonesia,nightingale2k1,1.9m,0,,,,0,,,119139.0,405
Not Available,nickhealy,2k,0,,,,1,,,13046976.0,13
Not Available,Haider Shukur,52,0,,,,0,,,23350303.0,0
"Washington D.C., DC, USA",carousallie,78k,0,,,,0,,,10145953.0,59
Not Available,JackOrlen,874,0,,,,0,,,20358975.0,15
"Moscow, Russia",AntonAntonoff,7k,0,,,,0,,,13527910.0,30
"Banglore, India",kongaraju,6.7m,23,,,,0,,,1307915.0,239
Not Available,tiggerae,64k,0,,,,0,,,9866506.0,5
Vienna,Zeljko Predjeskovic,301,0,,,,0,,,22964096.0,1
Not Available,JakkSwords,159,0,,,,0,,,21480130.0,0
Not Available,Hangunber,287,0,,,,0,,,12281410.0,2
"Melbourne, Australia",Soundtemple,192k,0,,,,0,,,2318115.0,360
Not Available,James Shakow,707,0,,,,0,,,17571605.0,4
Germany,Augusto,102k,2,,,,0,,,684562.0,103
Not Available,callum21,79,0,,,,0,,,23299131.0,0
Not Available,giuseppemacc,19,0,,,,0,,,12606738.0,0
Not Available,Jeb50,2.7m,3,,,,2,,,5063031.0,"1,088"
Not Available,user2404597,33k,0,,,,0,,,2404597.0,116
Not Available,Irbis,136k,0,,,,2,,,10311873.0,158
Ireland,Pol,403k,0,,,,0,,,682111.0,213
Not Available,Yann,6k,0,,,,0,,,2178749.0,6
Not Available,pizzamon,94,0,,,,0,,,23328816.0,0
Wast Sussex UK,Graham Patrick,363,0,,,,0,,,23189193.0,2
Not Available,Oleksandr Kosovan,106,0,,,,0,,,22830820.0,0
"Shanghai, China",Yongwei Xing,1.3m,0,,,,0,,,169477.0,55
"Tel Aviv-Yafo, ישראל",Maor Barazani,148k,2,,,,0,,,9682963.0,286
Not Available,AwakeTensei,60,0,,,,0,,,22964162.0,0
Not Available,seveHo,8k,0,,,,0,,,11979032.0,0
Not Available,ilegalnyj,44,0,,,,0,,,23349759.0,0
"Tampa, FL, United States",user3354854,5k,0,,,,0,,,3354854.0,0
Not Available,user3776533,17k,0,,,,0,,,3776533.0,64
Not Available,user2097371,903,0,,,,0,,,20384751.0,0
Not Available,rao,678,0,,,,0,,,17788167.0,0
Netherlands,Jos Verlinde,138k,9,,,,3,,,7909427.0,393
Not Available,Krishna Pamidi,51,0,,,,0,,,23192340.0,0
Not Available,Benny,1k,0,,,,0,,,9166783.0,0
Not Available,Mactarvish,4k,0,,,,0,,,15467389.0,12
"London, UK",veysiertekin,161k,7,,,,9,,,1888799.0,128
Not Available,odoacer22,24,0,,,,0,,,23213895.0,0
"Baja, Hungary",István Borsányi,609,0,,,,0,,,7996624.0,0
Not Available,stackunderflow,765k,3,,,,2,,,1297048.0,108
"São Paulo, State of São Paulo, Brazil",vinyluis,2k,0,,,,0,,,10844173.0,10
Not Available,Bård,1k,0,,,,0,,,15360702.0,5
Not Available,bella18,0,0,,,,0,,,20383844.0,0
Berlin,arabinelli,86k,2,,,,1,,,8294752.0,85
Hungary,balintd,6k,0,,,,0,,,13134286.0,13
Not Available,Dess,85k,0,,,,0,,,1229966.0,55
Not Available,Pedro Diogo,920,0,,,,0,,,16074502.0,14
"Tashkent, Uzbekistan",Nuriddin Gulamov,156,0,,,,1,,,16573100.0,0
Not Available,L4w1i3t,499,0,,,,0,,,20322128.0,4
DFW,John Hodge,108k,1,,,,0,,,2157014.0,428
Australia,mrmagooey,2.0m,2,,,,1,,,599251.0,238
Not Available,Julien Chil,242,0,,,,0,,,23301914.0,0
Not Available,thousandshadow,90,0,,,,0,,,23331673.0,0
India,Gallivanter,41,0,,,,0,,,13531834.0,0
Not Available,NaderNader,201k,0,,,,0,,,2328925.0,60
Not Available,Amani,2.4m,8,,,,0,,,852063.0,659
Pakistan,Alvina Lakhani,37k,0,,,,0,,,11532125.0,9
Not Available,tandersen,6k,0,,,,0,,,1272405.0,21
Not Available,Shahzad,346,0,,,,0,,,23123119.0,2
Not Available,DPJDPJ,14k,0,,,,0,,,13449590.0,2
India,Rajat Gupta,5.4m,11,,,,2,,,530153.0,"1,049"
delhi,john,311,0,,,,0,,,9130533.0,2
Not Available,Adam Jacobs,17k,0,,,,0,,,1728544.0,3
Not Available,Ivan Dorohov,185,0,,,,0,,,22443747.0,0
Not Available,user23350219,29,0,,,,0,,,23350219.0,0
"Berlin, Deutschland",Lokomotywa,509k,0,,,,0,,,1297780.0,634
Not Available,Kevin Tsou,2k,0,,,,0,,,7514084.0,0
Not Available,BrainVader,38k,0,,,,0,,,12036118.0,20
"Chandigarh, India",Tarun9573,3k,0,,,,0,,,2940549.0,0
Not Available,CaptainLevi,1k,0,,,,0,,,15307179.0,0
Not Available,utkillr,10k,0,,,,0,,,5817950.0,3
Not Available,salvats,31,0,,,,0,,,23349944.0,0
Not Available,user12719663,1k,0,,,,0,,,12719663.0,0
Not Available,JonathanT,12k,0,,,,0,,,4925944.0,31
"Spain, Valencia",Oleksandr Matrosov,3.5m,18,,,,1,,,587415.0,"5,205"
"Grosse Pointe, MI, United States",David Conrad,1.5m,283,,,,120,,,636009.0,"6,905"
Not Available,Vignesh R,277k,1,,,,0,,,7676434.0,170
Not Available,user2700207,70k,0,,,,0,,,2700207.0,0
Not Available,kapkap,131,0,,,,0,,,13117129.0,0
Not Available,derf,22k,0,,,,0,,,821767.0,0
Not Available,juancho perez,3k,0,,,,0,,,15278108.0,6
Not Available,Khadija B,29,0,,,,0,,,23342974.0,0
Not Available,Ishan Joshi,192,0,,,,0,,,20146914.0,1
Not Available,Sean Smith,3k,0,,,,0,,,4801262.0,0
Not Available,Nicolas Enrique Bourbon,7k,0,,,,0,,,10886212.0,1
Not Available,xuancong84,860k,0,,,,1,,,4862162.0,77
Italy,Lenus Media,470,0,,,,0,,,4978304.0,0
Not Available,Zak,32,0,,,,0,,,22093531.0,0
Not Available,Cluless,26,0,,,,0,,,23350004.0,0
"Minnesota, USA",maxshuty,4.5m,707,,,,"1,164",,,4826740.0,"9,023"
Not Available,Raj,26k,0,,,,0,,,3598248.0,10
"Gampaha, Sri Lanka",Nadeesh Wijesingha,525,0,,,,0,,,12123488.0,0
Not Available,Alex Marie,16k,0,,,,0,,,14172062.0,0
Not Available,Maksat Madeniyetov,948,0,,,,0,,,21971642.0,4
Not Available,MGA,70k,1,,,,3,,,1391081.0,91
"228 Hampshire Court, Piscataway Township, NJ, USA",Jere Xu,36,0,,,,0,,,6405555.0,0
Spain,Heyvoon,30k,0,,,,0,,,1824347.0,7
"Mannheim, Germany",M. Beining,11k,0,,,,0,,,9913015.0,186
Not Available,Yan,58,0,,,,0,,,23350151.0,0
Not Available,matt,731k,0,,,,0,,,776318.0,0
Not Available,Jérémie Habel,27,0,,,,0,,,17574594.0,0
Germany,aProgger,1.2m,2,,,,0,,,4649743.0,119
Not Available,user23349755,30,0,,,,0,,,23349755.0,0
Not Available,Tubbs,67k,0,,,,0,,,696206.0,6
Not Available,Ze Jibe,90k,0,,,,2,,,721734.0,57
Not Available,devnull69,1.7m,100,,,,3,,,1030974.0,935
Not Available,TheDetailer,30k,0,,,,0,,,5204539.0,23
Not Available,VegetaSaiyan,34k,0,,,,0,,,12088033.0,64
Not Available,tachchenx,57,0,,,,0,,,13362259.0,0
Not Available,symbolic,34,0,,,,0,,,23350038.0,2
Not Available,Umaiz khan,70,0,,,,0,,,23288300.0,0
Not Available,Fabio Xanti,1k,0,,,,0,,,8050451.0,5
Not Available,hhue13,3k,0,,,,0,,,9267446.0,0
Not Available,Larry Kosher,5k,0,,,,0,,,5907621.0,36
Not Available,Praneet Dighe,196,0,,,,0,,,19231794.0,0
Italy,lucgian841,232k,0,,,,0,,,1859189.0,131
Not Available,9pkp,77,0,,,,0,,,19809905.0,0
Not Available,Anes Zidane,60,0,,,,0,,,23350062.0,0
Belgium,spykyvenator,46,0,,,,0,,,13390722.0,0
"Hamburg, Germany",k0pernikus,7.1m,637,,,,117,,,457268.0,"4,034"
Not Available,beskar,38k,0,,,,0,,,5441925.0,18
Not Available,user3256503,2k,0,,,,0,,,3256503.0,0
Moscow,FoxFil,3k,4,,,,4,,,20599682.0,25
Not Available,Asif Nawaz,43,0,,,,0,,,23349666.0,0
python,jumli,5,0,,,,0,,,21036525.0,0
Not Available,Szymon kopia,12,0,,,,0,,,23350197.0,0
Not Available,Mila Data,218,0,,,,0,,,19315558.0,4
Not Available,Khalis,126,0,,,,0,,,20765155.0,0
Not Available,Syed Zainullah Qazi,1k,0,,,,0,,,16061881.0,2
"Bangalore, Karnataka, India",Nolan Cardozo,3k,0,,,,0,,,8428699.0,0
Not Available,arvind rameshkumar,2k,0,,,,0,,,18141787.0,0
Norway,XanderMan,16k,0,,,,0,,,3825553.0,15
"Grenoble, France",Pierre,1.4m,2,,,,0,,,206808.0,433
Not Available,Declan McNulty,552k,0,,,,0,,,1005609.0,176
"Frankfurt am Main, Deutschland",SamSom,301,0,,,,0,,,9197873.0,0
Not Available,useDeep,627,0,,,,0,,,22387029.0,12
Not Available,Charanjit,27k,0,,,,0,,,4386901.0,0
Not Available,Tarunjit,12,0,,,,0,,,2313962.0,0
Not Available,Antonio Gomez Alvarado,531k,0,,,,0,,,9141593.0,162
"Cleveland, Ohio United States",Kevin Berridge,963k,1,,,,0,,,4407.0,449
"Amsterdam, Nederland",meez,549k,1,,,,0,,,4822666.0,22
"Wales, United Kingdom",user2261755,32k,0,,,,0,,,2261755.0,2
Not Available,Ashwath,8k,0,,,,0,,,12507350.0,6
Not Available,markfree,4k,0,,,,0,,,3818577.0,6
Not Available,Midlaj,233,0,,,,0,,,23247680.0,0
Not Available,KHeidtman,1k,0,,,,0,,,20826084.0,0
Not Available,jw9832hds,337,0,,,,0,,,20272703.0,0
Not Available,NoobCoder,21k,0,,,,1,,,12769096.0,42
Not Available,Bhanu Teja Pogiri,172,0,,,,0,,,22604753.0,0
Not Available,phenetas,6k,0,,,,0,,,4902023.0,1
Not Available,Ricardo Ferreira,4k,0,,,,0,,,18101908.0,4
Not Available,Godhani Daksh,53,0,,,,0,,,23349534.0,0
Not Available,Ken,1.4m,1,,,,0,,,6258636.0,108
Not Available,Data Therapist,330,0,,,,0,,,22075178.0,0
"Ahmadabad, India",Pratik Popat,1.0m,0,,,,3,,,958282.0,60
Not Available,Bugra Karabudak,90,0,,,,0,,,15854137.0,0
"Dubai, UAE",Obada Jasem,18k,0,,,,0,,,12421021.0,27
"Braunschweig, Deutschland",maxischl,82k,3,,,,0,,,6822649.0,50
Not Available,Manuel Alejandro Gómez Vallín,32,0,,,,0,,,23350056.0,0
Not Available,user3139868,14k,0,,,,0,,,3139868.0,13
"Gurugram, Haryana, India",Ashish Agarwal,10k,0,,,,0,,,6952385.0,0
"Okemos, MI",JakeRobb,175k,22,,,,0,,,535401.0,732
Iran,Amir Hossein Baghernezad,1.4m,24,,,,2,,,5252192.0,169
Not Available,Homer,42,0,,,,0,,,23350121.0,0
Not Available,Daniel Vivas,361,0,,,,0,,,21529136.0,0
Not Available,Raghvender,2k,0,,,,0,,,15368656.0,18
"Awka, Nigeria",etranz,152k,0,,,,0,,,16520980.0,49
"Ellenton, FL, USA",SteveS,15k,0,,,,0,,,3753863.0,15
"London, UK",James,6k,0,,,,0,,,10713119.0,3
All over,Grant Curell,2.0m,2,,,,2,,,4427375.0,787
Not Available,Zohim Chandani,2k,0,,,,0,,,13144567.0,3
Not Available,user22253948,14,0,,,,0,,,22253948.0,0
Not Available,leichner,539,0,,,,0,,,21171313.0,0
Not Available,Ilay Mor,14,0,,,,0,,,23350118.0,0
Not Available,Alexey Kalachev,32,0,,,,0,,,23349662.0,0
"Minneapolis–Saint Paul, MN, USA",Erik,72k,3,,,,0,,,8864220.0,149
Not Available,Marty Mackay,205,0,,,,0,,,20660191.0,0
"Zabrze, Polska",Michał Turczyn,1.9m,"1,830",,,,971,,,7132550.0,"3,808"
"Paris, France",Theoutsider,11k,0,,,,0,,,10806962.0,7
Not Available,Asrrin29,559,0,,,,0,,,391095.0,0
Not Available,Fat_princess,112,0,,,,0,,,20750241.0,0
Not Available,Patman521,564,0,,,,0,,,16489458.0,0
Katowice / Kraków,Patryk Opiela,363,0,,,,0,,,22332697.0,4
Germany,huzzm,44k,0,,,,0,,,3429916.0,48
"São Paulo, SP, Brasil",Gustavo Rocha Dias,3k,0,,,,0,,,6529666.0,40
Bangalore,Yogesh Byndoor,5k,0,,,,0,,,2006525.0,2
Not Available,爽爽爽,100,0,,,,0,,,23348396.0,0
"Johannesburg, South Africa",Donald N. Mafa,486k,1,,,,0,,,493290.0,205
Not Available,Locke,4k,0,,,,0,,,12386579.0,4
Not Available,Santa Bot,251,0,,,,0,,,22335176.0,0
Not Available,Chris Armstrong,657k,0,,,,0,,,145750.0,58
Not Available,V4IER,121,0,,,,0,,,23313906.0,0
Not Available,rcff,62,0,,,,0,,,23321713.0,0
"York, UK",George Hargreaves,21,0,,,,0,,,9093217.0,0
"Durango, Dgo., México",Jorge Gallardo,6k,0,,,,0,,,11154278.0,20
Israel,Yehoshaphat Schellekens,246k,0,,,,1,,,3386991.0,876
Not Available,Brandon Khumalo,82,0,,,,0,,,20400996.0,0
Not Available,jon,225,0,,,,0,,,23339761.0,0
Not Available,Yuri.Demydko,25,0,,,,0,,,14837888.0,0
Not Available,Will A,52,1,,,,0,,,3776826.0,0
Not Available,Simone Wong,37,0,,,,0,,,22929556.0,0
Czech Republic,Grzegorz Gabrychowicz,19k,10,,,,5,,,12847897.0,86
Not Available,Pred,9k,0,,,,0,,,1975048.0,0
Not Available,Simon,646k,8,,,,2,,,754136.0,354
Fatima - Portugal,solidWorking,106,0,,,,0,,,23027172.0,0
"Udine, UD, Italy",erikscandola,164k,4,,,,1,,,5731129.0,75
"Rybnik, Polska",Mikolaj,547k,4,,,,0,,,12877180.0,557
Not Available,william007,2.5m,6,,,,2,,,1497720.0,441
Not Available,hikx,72,0,,,,0,,,23349565.0,1
Not Available,Jishnu Chandran,12k,0,,,,0,,,2606044.0,26
Not Available,Adam Krawczyk,362,0,,,,0,,,19191432.0,0
Not Available,oskarisaario,20,0,,,,0,,,23349960.0,0
"Oxford, United Kingdom",pienkowski,2k,0,,,,0,,,7456992.0,2
Not Available,Bryan,1.3m,1,,,,1,,,313072.0,482
Not Available,varsha,594,0,,,,0,,,5910360.0,0
Not Available,TEST,473,0,,,,0,,,3955228.0,0
Not Available,uohzxela,126k,0,,,,0,,,1127188.0,54
Malta,chribonn,32k,2,,,,0,,,3660104.0,131
Not Available,TheWriterOfAssassins,12,0,,,,0,,,23350033.0,0
Not Available,joe q,21,0,,,,0,,,23349935.0,0
"Redmond, WA, USA",Tabrock,846k,0,,,,0,,,2278718.0,90
Not Available,Marcin,144,0,,,,0,,,23186727.0,0
Not Available,Ritesh,11k,1,,,,0,,,11722543.0,0
"Shanghai, China",Zhou Haibo,648k,0,,,,0,,,10158398.0,472
Not Available,m_c,30,0,,,,0,,,23346108.0,0
Not Available,52zxc,82,0,,,,0,,,21989752.0,0
Not Available,user23325095,21,0,,,,0,,,23325095.0,0
United Kingdom,Rich Bradshaw,12.9m,129,,,,24,,,16511.0,"2,829"
Not Available,NishantM,46k,0,,,,0,,,5384622.0,10
Not Available,user12474280,290,0,,,,0,,,12474280.0,0
Not Available,Razvan,5k,0,,,,0,,,12298403.0,20
Not Available,fwinterl,7k,0,,,,0,,,10656634.0,21
"Perm, Perm Krai, Russia",Paul Yurkin,25,0,,,,0,,,9034084.0,0
"São Paulo - State of São Paulo, Brazil",Leonardo,366k,10,,,,39,,,1232131.0,780
India,Manish Kumar Pathak,2k,0,,,,0,,,4481293.0,9
Not Available,TitanCode,77,0,,,,0,,,23311931.0,0
Denmark,komodovaran_,167k,0,,,,4,,,7026806.0,275
Not Available,Hadhami Boughanmi,23,0,,,,0,,,23350047.0,0
"London, UK",philMarius,32k,4,,,,0,,,2126910.0,85
Not Available,Zazy,5k,0,,,,3,,,15369752.0,49
"Logan, UT, United States",Sebastian Helzer,125k,0,,,,0,,,7411218.0,57
Not Available,Sundance967,19,0,,,,0,,,21927068.0,0
Not Available,Beytullah Güneyli,87k,0,,,,0,,,7593672.0,72
Pakistan,Demon,18k,0,,,,0,,,15552025.0,16
Not Available,Cameron Hoffman,14,0,,,,0,,,23349914.0,0
"San Jose, CA, USA",nodev_101,18k,0,,,,0,,,9014210.0,21
"Karlsruhe, Deutschland",muellerelias,3k,0,,,,0,,,13818202.0,1
Israel,Avi Poss,11k,0,,,,0,,,4165632.0,73
"Abuja, Nigeria",Maduka Samuel,212,0,,,,0,,,17571867.0,2
NW Arkansas,Darryl Wagoner WA1GON,350k,1,,,,0,,,2088318.0,88
Not Available,Soon Kien Yuan sd200 40,68,0,,,,0,,,20283568.0,0
Not Available,Tom,2k,0,,,,0,,,14676158.0,8
hk,kt_at_kt,17k,0,,,,0,,,10783924.0,9
"Bellevue, WA",Susan E. Russel,6k,0,,,,0,,,1068652.0,0
Ukraine,Arrmlet,12k,0,,,,0,,,9734897.0,26
Not Available,DevNick,4k,0,,,,0,,,14589869.0,46
"Bengaluru, Karnataka, India",Sourav Kannantha B,85k,5,,,,4,,,12357035.0,743
"Nagpur, Maharashtra, India",Vaibhav Katre,4k,0,,,,0,,,15485159.0,7
Not Available,Bruno Matos Porto,143,0,,,,0,,,22097375.0,0
Not Available,Mega,3k,0,,,,1,,,21348046.0,25
Not Available,MatrixClient,80k,0,,,,0,,,5716405.0,0
"Seosan, South Korea",Ji Sungbin,102k,1,,,,0,,,14299073.0,643
"Basel, Schweiz",Be Br,2k,0,,,,0,,,9652230.0,4
Not Available,mrJohnt4,662,0,,,,0,,,7750011.0,1
Not Available,Sunil G.V.,31,0,,,,0,,,23349661.0,0
Not Available,Can,112,0,,,,0,,,14159198.0,0
"London, UK",Vasu,2.2m,74,,,,0,,,4385895.0,"1,121"
"Moya, Las Palmas, Spain",no one special,906k,0,,,,3,,,5892157.0,380
United Kingdom,Cryces,871,0,,,,0,,,10757442.0,0
Turkey,Ufuk Ugur,28k,0,,,,0,,,2953784.0,180
Not Available,Ranjan Kumar,20k,0,,,,0,,,5771561.0,79
Not Available,Caliman,63k,0,,,,0,,,7789609.0,49
Not Available,Daniel,57,0,,,,0,,,23260087.0,0
Not Available,user36548,61,0,,,,0,,,13454551.0,0
Not Available,Jamshaid Javaid,46,0,,,,0,,,21423219.0,0
Not Available,Olsen_I,381,0,,,,0,,,21581846.0,2
Not Available,loco,133k,1,,,,0,,,2133309.0,39
Not Available,Dominik Sternad,19,0,,,,0,,,23349867.0,0
Not Available,Margin wings,6k,0,,,,0,,,22287793.0,5
Not Available,Nawin P.,28k,0,,,,0,,,14202114.0,8
Not Available,Queen,118,0,,,,0,,,23343237.0,0
"Pune, Maharashtra, India",NottyHead,37k,0,,,,0,,,3473741.0,20
Not Available,Yope,7k,0,,,,0,,,16704122.0,5
Not Available,tasos,89,0,,,,0,,,23150834.0,0
"San Francisco, CA",Adam Boostani,6.6m,1,,,,0,,,362921.0,23
Not Available,macgood,73,0,,,,0,,,14474860.0,2
Not Available,JackN,265,0,,,,0,,,11926912.0,0
Not Available,carottedu35,39,0,,,,0,,,23348912.0,0
Not Available,candelas762,535,0,,,,0,,,13732491.0,32
Not Available,Excelsior,266,0,,,,0,,,21836289.0,2
Not Available,BillyBadBoy,11k,0,,,,0,,,2681876.0,27
Not Available,MFA,105,0,,,,0,,,22662057.0,0
Not Available,avi12,13k,0,,,,0,,,5239496.0,0
Not Available,Aun,82,0,,,,0,,,15300422.0,0
"Chandigarh, India",Pardeep Pathania,214k,0,,,,0,,,6096965.0,81
"Bangalore, India",CSharped,295k,1,,,,1,,,2218571.0,82
Not Available,Ya.,283k,0,,,,4,,,902657.0,248
Not Available,Divyam Guglani,44,0,,,,0,,,23349888.0,0
Not Available,theDickChuck,4k,0,,,,0,,,4747786.0,0
Not Available,user3057015,11k,0,,,,0,,,3057015.0,0
Not Available,epistemetrica,119,0,,,,0,,,23096988.0,2
Not Available,David Hovhannisyan,28,0,,,,0,,,21148013.0,0
Not Available,secRaphyTwin Go,25,0,,,,0,,,23311466.0,0
Not Available,FlyFish,59k,1,,,,0,,,1456999.0,30
Israel,ohad guetta,747,0,,,,0,,,8971211.0,0
Seatlol,Sneakyness,5.5m,9,,,,2,,,142632.0,915
Not Available,Ben David,2k,0,,,,0,,,21197854.0,11
Sweden,Payerl,68k,0,,,,1,,,1621297.0,122
Not Available,Mateo Misas,55,0,,,,0,,,16525548.0,0
Not Available,idontknowwhattoputhere,156,24,,,,0,,,23003722.0,18
Not Available,starrychumo,76,0,,,,0,,,23347709.0,0
Not Available,kasra,7k,0,,,,0,,,15995029.0,86
Not Available,aaursand,8k,0,,,,0,,,14327685.0,1
Not Available,bobby123uk,45k,0,,,,0,,,9400730.0,45
India,NAVANEETH J NAIR,4k,0,,,,0,,,18450613.0,2
Not Available,Rickhomes,16k,0,,,,0,,,13589096.0,5
Not Available,Brahim Djarallah,11k,0,,,,0,,,11170234.0,2
Not Available,twisted,86k,0,,,,0,,,1824572.0,62
Egypt,Hamada Raouf,23k,0,,,,0,,,8195180.0,9
Not Available,Echo_Zero,905,0,,,,0,,,17300013.0,0
"Andhra Pradesh, India",Harish_Madugula,262k,0,,,,0,,,9775766.0,14
Not Available,Michael,1k,0,,,,0,,,12634266.0,3
"Noida, Uttar Pradesh, India",user7813123,28,0,,,,0,,,7813123.0,0
Not Available,jisoo koung,58,0,,,,0,,,22851793.0,0
Not Available,Benjamin Baumann,958,0,,,,0,,,8451345.0,0
"Rīga, Rīgas pilsēta, Latvija",Viktor Gusev,52k,4,,,,0,,,7368905.0,82
Not Available,Thomas Melchers,2k,0,,,,0,,,17604910.0,0
"Paris, France",Yadda,28,0,,,,0,,,15366281.0,0
Not Available,banu,16k,0,,,,0,,,7144612.0,0
Not Available,starkey,4k,0,,,,0,,,17886554.0,1
Not Available,Ajay Kumawat,17,0,,,,0,,,23349650.0,0
Not Available,Jan Schatz,19k,0,,,,0,,,2215094.0,43
"Austin, TX",natDaGreat,5k,0,,,,0,,,10495738.0,3
Not Available,a p,348k,1,,,,0,,,8763977.0,149
Not Available,jclancy,3.2m,0,,,,0,,,1268117.0,77
"Barcelona, España",Alex O,9k,0,,,,0,,,11835307.0,1
Not Available,Ashir Khan,44,0,,,,0,,,23233121.0,0
Not Available,astana25,424,0,,,,0,,,18103837.0,0
Not Available,ahabrahante,505,0,,,,0,,,11730112.0,6
"Michigan, USA",KiraHoneybee,16k,0,,,,0,,,15523510.0,25
Stockholm,Mikael Strid,1k,0,,,,0,,,10657843.0,0
Not Available,T_C,161k,0,,,,0,,,2245895.0,88
localhost,Ariczek,2k,3,,,,0,,,20755786.0,52
